ID, SHORTCODE, LIKES, COMMENTS, DATE, IS_VIDEO, VIDEO_VIEW_COUNT
1580045818132384027, BXtc0zWn0kb, 253, 8, 2017-08-12 15:16:01, True, 1519
1580770246474400057, BXwBin0nQE5, 265, 3, 2017-08-13 15:15:19, False, N/A
1581515820920352454, BXyrEKIni7G, 186, 2, 2017-08-14 15:56:39, True, 1205
1581520270497966027, BXysE6IHGfL, 243, 4, 2017-08-14 16:05:29, False, N/A
1582201828229979966, BX1HC4Onx8-, 193, 4, 2017-08-15 14:39:37, True, 1208
1582907367079511538, BX3nd0fH4Xy, 292, 4, 2017-08-16 14:01:24, False, N/A
1583703838095643075, BX6cj_7HRHD, 239, 2, 2017-08-17 16:23:51, True, 1461
1584382978968821522, BX82-zJnJ8S, 276, 11, 2017-08-18 14:53:11, True, 2134
1585104139646236988, BX_a9EXnXk8, 356, 3, 2017-08-19 14:46:00, False, N/A
1585790080727739588, BYB260yHWzE, 214, 5, 2017-08-20 13:28:50, True, 1253
1586534171371395916, BYEgGxMnFtM, 205, 2, 2017-08-21 14:07:13, False, N/A
1587304316411050822, BYHPN2qH_tG, 253, 6, 2017-08-22 15:37:21, True, 1588
1588616477976476419, BYL5kUWHrsD, 291, 3, 2017-08-24 11:04:23, False, N/A
1589477259148760351, BYO9SVSH5Uf, 240, 2, 2017-08-25 15:34:36, True, 1515
1590169238056647273, BYRan83Hrpp, 242, 3, 2017-08-26 14:29:26, True, 1484
1594502666189216873, BYgz7oTnxxp, 301, 7, 2017-09-01 13:59:11, True, 1832
1595194975289411342, BYjRWDZnQcO, 292, 9, 2017-09-02 12:54:41, True, 1741
1600240176433450171, BY1MfZHn8y7, 404, 4, 2017-09-09 11:58:36, False, N/A
1605300311555971952, BZHLCDMHhtw, 245, 2, 2017-09-16 11:32:11, False, N/A
1609613140698111857, BZWfp-VHJ9x, 301, 4, 2017-09-22 10:21:00, False, N/A
1610486421936416081, BZZmN43HCVR, 290, 4, 2017-09-23 15:16:03, False, N/A
1614696098387896838, BZojYvknqoG, 211, 4, 2017-09-29 10:39:56, False, N/A
1615528463393871346, BZrgpP5H9Xy, 282, 4, 2017-09-30 14:13:42, False, N/A
1616838048029092646, BZwKaNoHCsm, 178, 6, 2017-10-02 09:35:36, True, 1096
1619808498430572580, BZ6tz9JHPgk, 312, 5, 2017-10-06 11:57:22, False, N/A
1620508480867542598, BZ9M-ClniZG, 280, 5, 2017-10-07 11:14:55, True, 1805
1620627692223124269, BZ9oEy0HtMt, 204, 1, 2017-10-07 15:08:13, True, 1264
1624096941612625062, BaJ85BFnmym, 231, 7, 2017-10-12 09:58:33, True, 1178
1653235499791077567, BbxeO2HHNC_, 379, 5, 2017-11-21 13:50:51, False, N/A
1655297786907488352, Bb4zJEqHHBg, 340, 3, 2017-11-24 10:08:14, False, N/A
1657501598061903479, BcAoOvvHz53, 328, 2, 2017-11-27 11:06:49, False, N/A
1661959838925529303, BcQd6sGHyDX, 224, 4, 2017-12-03 14:44:33, False, N/A
1666190285100535339, BcffzyHn84r, 324, 7, 2017-12-09 10:49:41, False, N/A
1667644388473265544, Bckqbxan12I, 205, 2, 2017-12-11 10:58:44, False, N/A
1669117539094701091, Bcp5Y72HSQj, 1056, 48, 2017-12-13 11:45:37, False, N/A
1672718065233477863, Bc2sDfHnsDn, 174, 8, 2017-12-18 11:00:07, True, 2010
1678606121824113145, BdLm1_JH1H5, 273, 17, 2017-12-26 14:03:44, True, 1923
1680744367886485366, BdTNBj-HMd2, 328, 5, 2017-12-29 12:46:03, False, N/A
1686547496431475319, Bdn0gMln1p3, 383, 6, 2018-01-06 12:55:50, False, N/A
1688668113976924801, BdvWrPlH5qB, 294, 4, 2018-01-09 11:09:07, False, N/A
1690851511487092254, Bd3HH2-HtYe, 581, 17, 2018-01-12 11:27:09, False, N/A
1693016658229897118, Bd-za5AnKee, 284, 0, 2018-01-15 11:08:54, False, N/A
1696632062059912748, BeLpd8Nnp4s, 321, 1, 2018-01-20 10:52:04, False, N/A
1697400934664991964, BeOYSgoH3Tc, 563, 4, 2018-01-21 12:19:41, False, N/A
1699562426097162261, BeWDwWZH1gV, 368, 3, 2018-01-24 11:54:11, False, N/A
1702470138686382572, BegY5IxHKHs, 309, 10, 2018-01-28 12:11:17, False, N/A
1705347888006825740, BeqnN5rHAcM, 564, 13, 2018-02-01 11:28:51, False, N/A
1706813881476627411, Bev0i6fHrvT, 501, 6, 2018-02-03 12:01:31, False, N/A
1708318879649830318, Be1KvhQnxWu, 306, 19, 2018-02-05 13:57:17, True, 2217
1711117301008145962, Be_HB6PnZ4q, 441, 3, 2018-02-09 10:31:39, False, N/A
1711834180400080677, BfBqB4NHmcl, 267, 4, 2018-02-10 10:15:58, False, N/A
1714055954206316177, BfJjM8TnFaR, 434, 1, 2018-02-13 11:50:14, False, N/A
1717641642894140803, BfWSflIH6WD, 715, 9, 2018-02-18 10:34:21, False, N/A
1722015187841540137, Bfl07CRH2Ap, 403, 4, 2018-02-24 11:23:48, False, N/A
1726380744007019325, Bf1ViPRnOs9, 576, 12, 2018-03-02 11:57:23, False, N/A
1728553066331882896, Bf9DdsGH8WQ, 175, 3, 2018-03-05 11:53:24, False, N/A
1731446927020780657, BgHVc54g-xx, 352, 4, 2018-03-09 11:42:59, False, N/A
1735073176431496905, BgUN9x0gg7J, 480, 1, 2018-03-14 12:47:42, False, N/A
1736516542209757937, BgZWJg9AJLx, 298, 4, 2018-03-16 12:35:25, False, N/A
1737227884130689912, Bgb345vg2N4, 333, 1, 2018-03-17 12:08:43, False, N/A
1738680241439824655, BghCHe5AtsP, 336, 21, 2018-03-19 12:15:15, True, 1568
1740148595698521492, BgmP-2XAVWU, 409, 4, 2018-03-21 12:51:39, False, N/A
1742947866707277634, BgwMdmpHLdC, 201, 3, 2018-03-25 09:33:18, False, N/A
1745201078944485274, Bg4MyKEHU-a, 862, 19, 2018-03-28 12:10:02, False, N/A
1746001300113243802, Bg7Cu6Gnr6a, 582, 8, 2018-03-29 14:39:56, False, N/A
1746597026094496712, Bg9KL3KHbvI, 777, 13, 2018-03-30 10:23:32, False, N/A
1747297634287955572, Bg_pfDYnS50, 441, 23, 2018-03-31 09:35:50, True, 2504
1748042540757398711, BhCS23mHbS3, 410, 3, 2018-04-01 10:15:31, False, N/A
1748772396059239668, BhE4zqUHqT0, 556, 3, 2018-04-02 10:25:36, False, N/A
1753142705285598270, BhUagB9HYw-, 614, 6, 2018-04-08 11:08:38, False, N/A
1755394800108079229, BhcakUtAoh9, 392, 16, 2018-04-11 13:44:51, True, 2104
1756752679679403170, BhhPUEmgaSi, 592, 7, 2018-04-13 10:41:00, False, N/A
1762539556604745438, Bh1zGNuABbe, 644, 14, 2018-04-21 10:18:30, False, N/A
1766768939968297802, BiE0v17APtK, 335, 5, 2018-04-27 06:21:31, False, N/A
1766974862728895008, BiFjkacABog, 354, 7, 2018-04-27 13:10:39, False, N/A
1767648101377748608, BiH8pUyg66A, 413, 6, 2018-04-28 11:28:16, False, N/A
1767649130701832996, BiH84TbAsMk, 145, 2, 2018-04-28 11:30:45, True, 807
1768339064450207240, BiKZwKTAE4I, 376, 5, 2018-04-29 10:21:05, False, N/A
1768482889021926731, BiK6dFXgi1L, 307, 7, 2018-04-29 15:08:15, True, 2024
1769108762318197555, BiNIwvTAdMz, 448, 0, 2018-04-30 11:50:20, False, N/A
1769215383589528762, BiNhASGAqS6, 372, 19, 2018-04-30 15:30:30, True, 2413
1772023663005011037, BiXfiIHAAxd, 332, 1, 2018-05-04 12:21:43, False, N/A
1772783594016820755, BiaMUlBA04T, 724, 7, 2018-05-05 13:31:34, False, N/A
1774273047780606773, Bife--7g0M1, 348, 3, 2018-05-07 14:50:51, False, N/A
1776275540706108135, BimmTFzAKLn, 396, 16, 2018-05-10 09:10:56, True, 2340
1777058483993165867, BipYUajgcAr, 369, 2, 2018-05-11 11:05:01, False, N/A
1777816879956635787, BisEwh1gjCL, 446, 7, 2018-05-12 12:11:48, False, N/A
