SHORTCODE,COMMENT_ID,COMMENT_USER,COMMENT_TIME,COMMENT_TEXT,COMMENT_TAGS,COMMENT_MENTIONS
BgHcN6KgG2P,17856586318232497,cassiefelburg,2018-03-10 00:27:27,@lamar_prince I found your husbands @ally_foster @britttbrown 😂💞,,lamar_prince ally_foster britttbrown 
BgHcN6KgG2P,17856725572234009,britttbrown,2018-03-10 00:31:06,@ally_foster @cassiefelburg love this!!! Miss you girls💞💞,,ally_foster cassiefelburg 
BgHcN6KgG2P,17911349284081477,lamar_prince,2018-03-10 00:33:41,@cassiefelburg you’re the real mvp 😂 But also it’s 2018  smh at @ally_foster for being on private. Might have to leave her out of the group chat tbh.,,cassiefelburg smh ally_foster 
BgHcN6KgG2P,17928328438011760,ally_foster,2018-03-10 00:56:38,@britttbrown miss you B!,,britttbrown 
BgZdyL6FAQw,17917621135101146,lamar_prince,2018-03-16 22:06:49,@therealhanshodvil they are challenging you with that caption 😂 #ZombieHans,ZombieHans ,therealhanshodvil 
BgZdyL6FAQw,17903026318179185,nicole_camaratta,2018-03-17 06:42:34,@nikkinewell,,nikkinewell 
BgZdyL6FAQw,17915698561122011,nikkinewell,2018-03-17 10:49:05,@nicole_camaratta 😂❤️,,nicole_camaratta 
BWIXX7Rg-xG,17861989981189494,koi_sakura,2017-07-05 01:28:30,We will never return to @theoxfordsd.  The management of this club is arrogant  rude.  Not cool to make men wait so long for entry on "guest list". There are lots of other fine clubs in San Diego 🖕,,theoxfordsd. The rude. Not 
BVYLPm4g2mX,17872403116100707,paige_flinn,2017-06-15 23:22:06,@_k_mill,,_k_mill 
BVYLPm4g2mX,17884167889017807,_k_mill,2017-06-15 23:41:01,@paige_flinn 🔥🔥,,paige_flinn 
BVYLPm4g2mX,17872843975104740,2prettypatty,2017-06-16 19:56:03,We were supposed to go that night @lina_saenz 😭,,lina_saenz 
BVYLPm4g2mX,17885006419024793,lina_saenz,2017-06-17 19:08:02,@2prettypatty I know! Sucks we missed 😫,,2prettypatty 
BVYLPm4g2mX,17892877357062223,jabbin_juniper,2017-08-10 01:23:35,@esbrittanybitch @trujilloness come to SD tomorrow night!!!! Let's go here!!!,,esbrittanybitch trujilloness 
BVYLPm4g2mX,17867865985181783,trujillotoolit,2017-08-10 03:55:00,Looks lit af fam @sanchizzle11 but I work Friday morning early :(,,sanchizzle11 
BVYLPm4g2mX,17852194408210561,getclassychris,2017-12-04 07:21:47,@breelyn.noppenberger,,breelyn.noppenberger 
BVYLPm4g2mX,17944481944117586,jholz7,2018-07-06 17:39:11,@s.i.a.m.a.m.a,,s.i.a.m.a.m.a 
BVYLPm4g2mX,17916271123197771,s.i.a.m.a.m.a,2018-07-06 17:49:22,@jholz7 WTH!! Friggin love it,,jholz7 
BU98sQcAnNg,17858193949177919,jesusjmendez,2017-06-05 20:11:39,Crack open a few nose beers with the girls.,,
Ba4dRoZjBKF,17906299174052833,awardboominthepromoter,2017-11-05 16:29:19,🔥🔥🔥,,
BhC8AvThjiW,17876131606202054,theoxfordsd,2018-04-01 23:15:13,#PendrySanDiego #OxfordNights #BeSophisticated #WeekendTribe #PartyTime #OxfordSocialClub #Nightlife #WeAreClique,PendrySanDiego OxfordNights BeSophisticated WeekendTribe PartyTime OxfordSocialClub Nightlife WeAreClique ,
BhC8AvThjiW,17930427205068102,tommys_world_travels,2018-04-02 00:07:43,Is smoking considered sophisticated now?,,
BQCkwIOBTX_,17850077419137498,richcz3,2017-02-03 22:11:27,Owning the bathroom mirror like a Boss 😎😉👍👏👏👏,,
BQCkwIOBTX_,17848318759183879,lionessechulavista,2017-02-04 04:37:15,👌👌,,
BQCkwIOBTX_,17871538843017878,yongkangstreet,2017-02-04 08:46:38,💯,,
BQCkwIOBTX_,17870750521033284,sillykrilly,2017-02-04 18:47:30,For a split sec i thought this was you @beccahmccarthy how are ya?,,beccahmccarthy 
BQCkwIOBTX_,17858920249091821,tommytom26,2017-02-05 19:10:44,How do much those boots cost? I can't read the tag well.,,
BQCkwIOBTX_,17873471332026112,fabolash_bysnow,2017-02-23 00:35:08,But why did she have to leave th price tag on? @theoxfordsd @tommytom26,,theoxfordsd tommytom26 
BQCkwIOBTX_,17861216476089091,thebenzino,2017-03-06 23:37:28,@kassidy_faith,,kassidy_faith 
BWOGgGWgHJ_,17876047162115629,cannababekatie,2017-07-10 23:30:34,😍 I have to come visit,,
BWOGgGWgHJ_,17879791021172933,crewvent,2017-11-21 01:02:02,Very cool,,
BXDqKHQg3Hl,17865434623162380,tinacama,2017-07-28 07:13:23,@rabsonrabs,,rabsonrabs 
BXDqKHQg3Hl,17850228055198976,parqrestaurant,2017-07-28 13:42:29,👍,,
BXDqKHQg3Hl,17866029760164729,parqsd,2017-07-28 15:16:23,🙌,,
BXDqKHQg3Hl,17868659518141067,kikomoki,2017-07-28 18:50:59,@tastemakker,,tastemakker 
BUbAUG1gB7j,17871822667118312,thearmyofhotness,2017-05-23 06:36:03,Nice!,,
BUbAUG1gB7j,17872561675075735,beccahglisson,2017-05-23 08:42:28,Cute!,,
BUbAUG1gB7j,17880847504023603,itsmurrlo,2017-05-23 10:25:32,😎🤘🏼,,
BUbAUG1gB7j,17868898279126090,shanna_star_brazil,2017-05-23 14:06:47,💙💕💙💕,,
BUbAUG1gB7j,17857969054151424,bb_vegas,2017-05-23 14:20:48,🎉,,
BUbAUG1gB7j,17881227988028226,erika_irie,2017-05-23 14:49:52,It's that outfit you gave me 😂😂 @barbyyq,,barbyyq 
BUbAUG1gB7j,17868890788120935,thepartypromoapp,2017-05-24 07:39:33,DOPE!!,,
BUbAUG1gB7j,17881101358042020,yoga_inspire,2017-05-30 12:13:13,Awesome✌,,
BUbAUG1gB7j,17860448047141624,bedri7283u,2017-05-31 05:37:45,6 gerls wery sxsy,,
BUbAUG1gB7j,17869424293126537,2018.michael.socal,2017-05-31 09:53:52,Second from the left &gt;&gt; Winner! &lt;&lt; 🏆🎉,,
BUbAUG1gB7j,17884621915136297,crewvent,2017-11-21 01:02:35,Dime Crew,,
Beqq6RwDQ4P,17895893923154006,phenomenalari,2018-02-01 20:17:49,@ceminto,,ceminto 
Beqq6RwDQ4P,17921713579001206,therealhanshodvil,2018-02-02 16:49:07,@shradio,,shradio 
BgFTr91BizF,17856649024237799,djmistergray,2018-03-09 22:21:42,😍😍,,
BhADTINh8ul,17937619081024736,greystonelounge,2018-03-31 23:16:11,Love this 😍,,
BhADTINh8ul,17906786245151542,frannnnygirl,2018-04-01 06:21:48,😍,,
BU2YBqcApHs,17842929730195755,pennypoundicesd,2017-06-03 18:40:47,Cheers!!,,
BU2YBqcApHs,17904219601065861,crewvent,2017-11-21 01:02:23,Perfect Crew,,
BcNxDmODZlY,17898633241108086,taylereatseverything,2017-12-04 17:00:31,🤩,,
BdNobgajmSW,17915100913037092,theoxfordsd,2017-12-27 16:53:29,#pendrysandiego #oxfordsocialclub #nightlife #nyeweekend #sandiego #downtownsd #gaslampquarter,pendrysandiego oxfordsocialclub nightlife nyeweekend sandiego downtownsd gaslampquarter ,
BdNobgajmSW,17891645596136816,mckinnon51,2017-12-27 17:17:55,@chelsearoth nye,,chelsearoth 
BdNobgajmSW,17914492105055397,johannapartida,2017-12-27 19:36:13,@theoxfordsd celebrating my bday there tomorrow night 🎉,,theoxfordsd 
BgMZysOAQIh,17916184243110240,camlife3,2018-03-11 22:41:38,Jrock in the back on his damn phone...lol classic!!!,,
BgMZysOAQIh,17911714042090960,alikitten,2018-03-12 01:21:49,@cinemazay killed it! Photos look great,,cinemazay 
BgMZysOAQIh,17929036738058502,bobaloca112,2018-03-12 02:16:17,@luvchocol8s this is the club i mentioned a while back haha,,luvchocol8s 
BgMZysOAQIh,17902856599151131,cien_mariexo,2018-03-13 20:36:27,Your page is 🔥 keep it up 👏 👏,,
BXGehZrAv2S,17868763114133701,tsankar,2017-07-28 20:13:39,Can't wait 😁,,
BXGehZrAv2S,17893078132046697,nattcity,2017-07-28 23:27:09,😝😝💃🏻,,
