,ID,SHORTCODE,LIKES,NUM_COMMENTS,DATE,WEEKDAY,CAPTION,IS_VIDEO,VIDEO_VIEW_COUNT,USERS_LIKED,TAGS,MENTIONS,HAS_COMMENTS
150,1479918000961273528,BSJuZS4AL64,203,3,2017-03-27 18:39:55,Monday,Less Mondays | More Parties #oxfordnights  Thursday: @schoenypony  Friday: @delachapelle  Saturday: @grahamfunke  Ticket Link in Bio,False,,trymesandiego misslordy richcz3 nickkbarb marcus8060 msdianasimpson arichardson022 djbangarang qthescorpio traceygrooms23 ,oxfordnights ,Thursday: schoenypony Friday: delachapelle Saturday: grahamfunke Ticket ,True
151,1477931102978119597,BSCqoH7gxet,480,13,2017-03-25 00:52:18,Saturday,The only decision you need to make tonight is bottle or glass? #oxfordnights 📸 by @allicampbell2,False,,kingjuliana_2324 evolution_toronto pilarte55 aetoursbahamas subliminal_official e.t._alexander_clark nayarasescola ashleycramermcclintock inavx_app rawcoash ,oxfordnights ,allicampbell2 ,True
152,1476551732648614646,BR9w_pNAhr2,249,3,2017-03-23 03:11:44,Thursday,The weekend can't come soon enough! #oxfordnights,False,,nickkbarb _mandalzk martinawyss.co.uk bbqbossusa districtaip anthonyjames702 edite.felgueiras _firendice jeremyallanbrown muratnldi ,oxfordnights ,,True
153,1475158477126092077,BR40NG4gcUt,341,10,2017-03-21 05:03:35,Tuesday,GET RAD  or don't... #oxfordnights,False,,cinebokeh lvassell resortpass derekfromvegas shapeupcdm renee_kristin401 djjstylez airotciv_yksnimak barracudamoonjewelry ,oxfordnights ,or ,True
154,1474967070230851521,BR4IrxUgi_B,207,3,2017-03-20 22:43:18,Monday,♫ Come on  take a chance Get up and start the dance Let the D.J. shake you Let the music take you ♪  Join us tonight &amp; get on the FREE Guestlist: http://www.theoxfordsd.com/uv-guest-list/ #oxfordnights,False,,durty_mny dickey555 psyonix ramatperalta envimarketing _shanellephant tipsea_gypsyy micahscott1 jasonodogg gingielove ,oxfordnights ,take Join ,True
155,1473481748577966029,BRy29fvAtfN,177,0,2017-03-18 21:32:14,Saturday,Pour yourself a drink  put on some lipstick &amp; join us tonight! #oxfordnights,False,,jcortez_1 louisloother minnie_olo sneak_a_peak_at_keeks jonathanjttownsend iamaidinz ventikoko theorijynelle raquelraz elen.dali ,oxfordnights ,put ,False
156,1472053081930767608,BRtyHqPAJz4,260,1,2017-03-16 22:13:43,Thursday,🎼We could be heroes just for a day. - #DavidBowie  GET R•A•D this Monday &amp; RELIVE ANOTHER DECADE. #oxfordnights,False,,tylermugford natalie.champagne salinabastos minnie_olo antonellacooper ericusburropolis bobbydigital04 thecutbystevie kurt_hasten elcoyoterojo ,DavidBowie oxfordnights ,GET ,True
157,1469779591718712636,BRltMBegzU8,162,8,2017-03-13 18:56:42,Monday,RELIVE • ANOTHER • DECADE  Come party with us Monday  March 20th. #oxfordnights → Guestlist Link in Bio.,True,568.0,thejennwheezy doncele86 trymesandiego jonathanjttownsend jasononsax talitataiti thedijital djkyleflesch weatherman.la cinemazay ,oxfordnights ,Come March ,True
158,1466190548619678288,BRY9IkngtJQ,157,7,2017-03-08 20:05:55,Wednesday,Our first Industry night was just training! Get ready for our next Industry night Monday  March 20th &amp; prepare to RELIVE ANOTHER DECADE 🍾 RAD #oxfordnights,True,1263.0,rob_scandal m0ns djluckylou cali_o_burgers_ ricosaysrelax barracudamoonjewelry lexie___f jonathanjttownsend emilygaul miisterbear ,oxfordnights ,March ,True
159,1464841466290511141,BRUKY1ygh0l,203,2,2017-03-06 23:25:32,Monday,Blow a kiss &amp; say good bye to monotony. Party with us all weekend long: 3.9 - @Craig_Smoove 3.10 - @djdynamiq 3.11 - @djspryte #oxfordnights,False,,creative_souls_west_coast kaatnippp mikequadquad 3rik_navarro beckycharms elinringblom tenacioustianna gabriellelenae kaylynsenna ,oxfordnights ,Craig_Smoove djdynamiq djspryte ,True
160,1456045643020841445,BQ06cxBAzHl,235,9,2017-02-22 20:09:48,Wednesday,We're here to make memories (or forget them) #oxfordnights,True,1910.0,victoriakphotography oldjamesrunning c.u.07 loukemusic matthewmims therealmurderfitness ashleyrowen taneshataylor adamhahn ,oxfordnights ,,True
161,1452826715540845643,BQpejNMAnRL,264,7,2017-02-18 09:34:22,Saturday,There ain't a party like an LP drop party! @kiiara is here &amp; making this place home tonight! #oxfordnights,False,,janelle_lynnae mishaskova justinnyce jamon_viejo619 ventikoko regentspizzeria rico1588_toscano tatianna_mar1e m0ns delaneylewers ,oxfordnights ,kiiara ,True
162,1452633612074838368,BQoypLkg2lg,228,9,2017-02-18 03:10:42,Saturday,We have someone special waiting for you on the inside inside! But first  some rebellion. #oxfordnights,False,,traceygrooms23 alejandraparsons vaness.ortega rnelopez jasonbwill 3rik_navarro partynakedsd jinny_jinn_jin clairemorales_ alikitten ,oxfordnights ,some ,True
163,1451852777440585308,BQmBGipgqZc,377,17,2017-02-17 01:19:19,Friday,We're ready to party this weekend.. are you? Tonight we welcome @djkyleflesch and @djdynamiq to #Oxfordnights.,False,,m0ns mamaa_miaa1 experiencecollectors moonsa92 edamamiexperience tori__layne amandamariepedroza reedisdeer mttmndz aley__cat ,Oxfordnights ,djkyleflesch djdynamiq ,True
164,1449739625261590967,BQegoIUhmm3,195,2,2017-02-14 03:20:52,Tuesday,I don't know what they told you  but everything is better in excess. The party continues this Thursday. #oxfordnights 2.16 - Kyle Flesh &amp; @djdynamiq 2.17 - Craig Smoove 2.18 - @djshift,False,,hannie_k amandanail naj.naj2015 miss_ariadna richcz3 connjon cassandrathegreat melipeters sugar_mamma62 jbladow ,oxfordnights ,but djdynamiq djshift ,True
165,1449727822448251898,BQed8YGB1P6,228,35,2017-02-14 02:57:25,Tuesday,If you don't know  now you know... #oxfordnights,True,2343.0,elizabeth_louise_interiors cait_teixeira alexfarrarii 4mo44 ali_tokyo____ lindabraido joey_m_p airotciv_yksnimak acostathekid neniche ,oxfordnights ,now ,True
166,1447458619418675821,BQWZ_IFhwpt,262,8,2017-02-10 23:48:55,Friday,This is just the beginning... #oxfordnights,False,,johnpettei bbbbcope 5andiego.eats cait_teixeira dj_commondream fwordsgear jenmen619 louisloother steveflathers arielle95eve ,oxfordnights ,,True
167,1445994633888031531,BQRNHVUBGMr,268,11,2017-02-08 23:20:14,Wednesday,Shine bright while you party at San Diego's newest boutique nightclub inside the #PendrySanDiego. #oxfordnights,False,,_marbsss_ sincerelykn cassandrathegreat louisloother cait_teixeira taffymmc kid_phoenix marissalynn23 sugar_mamma62 dolceitalianice ,PendrySanDiego oxfordnights ,,True
168,1445829361382371686,BQQniTTBrFm,152,5,2017-02-08 17:51:52,Wednesday,Be Sophisticated  or don't. #oxfordnights  Our videobooth is here &amp; waiting for you! 📷,True,3615.0,schmalltalk rachelsandiego bryanna_g__ buhoomusic jonathanjttownsend raulmeza83 americanproducedistributors bobbydigital04 bbm_lifestyle ,oxfordnights ,or Our ,True
169,1444547485225144049,BQMEEjGB07x,231,4,2017-02-06 23:25:01,Monday,Party Animals. #oxfordnights,False,,heywhatcityisthis pendryhotels parqsd robintuck1 stayinyurlane kusagaathletic kaylalynnlv m0ns top_sandiego_restaurants lialuv ,oxfordnights ,,True
170,1443096156686074763,BQG6E8EAUOL,205,6,2017-02-04 23:21:29,Saturday,From classy to naughty  the devil asked me to party. Get ready for #oxfordnights.,False,,portlandvariety fullmoonsushisd myomedia aplaneticketandreservations djfishfonics foodiesofsd barracudamoonjewelry minalounge sandiego_fitness colonelcopin ,oxfordnights ,the ,True
171,1441876467746420223,BQCkwIOBTX_,178,7,2017-02-03 06:58:11,Friday,Perfection takes time. This is what we've been waiting for. Be Sophisticated  or don't. #oxfordnights,False,,vinitapv cameronkellystudio pinkcloud coco_sandiego jenmen619 thejennwheezy jtcota25 ricardo0902 maribel_diiva lightningdrummer ,oxfordnights ,or ,True
177,1449727822448251898,BQed8YGB1P6,228,35,2017-02-14 02:57:25,Tuesday,If you don't know  now you know... #oxfordnights,True,2344.0,elizabeth_louise_interiors cait_teixeira alexfarrarii 4mo44 ali_tokyo____ lindabraido joey_m_p airotciv_yksnimak acostathekid neniche ,oxfordnights ,now ,True
180,1747411164046281637,BhADTINh8ul,164,3,2018-03-31 20:21:05,Saturday,Weekend #Mood 🐰,False,,diamante_wildside la_esposa_del_habibi anna_khattar ruccababy bobskibinski easyonthecheeks anthony_afonsoo bdavidge kevinpfulmer beedoll ,Mood ,,True
189,1456045643020841445,BQ06cxBAzHl,235,9,2017-02-22 20:09:48,Wednesday,We're here to make memories (or forget them) #oxfordnights,True,1911.0,victoriakphotography oldjamesrunning c.u.07 loukemusic matthewmims therealmurderfitness ashleyrowen taneshataylor adamhahn ,oxfordnights ,,True
192,1538028723801123223,BVYLPm4g2mX,109,9,2017-06-15 22:55:33,Thursday,[ Press Play ▶️] In case you missed it  last Friday was one for the books with @PostMalone in the house! #OxfordNights,True,915.0,colonelcopin its_zef your_daly_dose_ stevensoltero jbladow searchingforserotonin_ louisloother fergiedj stevieethebarber djque ,OxfordNights ,last PostMalone ,True
194,1675581362684131181,BdA3F8rDXdt,129,8,2017-12-22 09:48:05,Friday,We will be CLOSED for the holiday weekend. The party returns to Oxford Social Club on Decemeber 28th for NYE Weekend! Until then  #StaySophisticated San Diego.,False,,,StaySophisticated ,,True
195,1532871008590118076,BVF2g-Rgjy8,162,3,2017-06-08 13:08:05,Thursday,Catch us in our good light. See you under the chandelier tonight &amp; get back to the booze at the Official Industry Boxing After Party! #oxfordnights,False,,,oxfordnights ,,True
