,ID,SHORTCODE,LIKES,NUM_COMMENTS,DATE,WEEKDAY,CAPTION,IS_VIDEO,VIDEO_VIEW_COUNT,USERS_LIKED,TAGS,MENTIONS,HAS_COMMENTS
736,1224205317244560943,BD9QD_6gaYv,875,25,2016-04-08 23:04:27,Friday,Roll call ladies! Only two weeks until our #SPYONHot100 challenge begins. Sign up now‬ for your chance to win up to $1 000 000! #ItsAllOutWAR  Sign up here: spyonvegas.com/hot100,False,,_jamie_taylor_ dylandaverio ali_rahmani____ andihau0174 champagneslopi djharshit_ daniellelamond harsanjeevsingh shahab_nazari ,SPYONHot100 ItsAllOutWAR ,Sign ,True
737,1224024900843447333,BD8nCmDAaQl,1089,35,2016-04-08 17:06:00,Friday,Friends don't let friends party alone. Grab a friend and join us today with sounds by @djshift .  Ticket link in bio.,False,,mikepoly brie_tardxo danalyn_xo mohammed.alshareif joeallison94 tharaka911 nvnja.13 laurenkaybeezy arturo_cor jonahpants ,,djshift Ticket ,True
738,1223479419839031274,BD6rAzRgafq,1050,80,2016-04-07 23:02:14,Thursday,Looking forward to pack pools and champagne showers with #Borgeous on May 8th for #EndlessSundays!  Tickets: bit.ly/wet-borgeous,False,,adamknott1990 chrisdouglas89 ellninho hotsince95 shay_samuwell khalilk3 milesy46 arod569 asheastham gazearnden ,Borgeous EndlessSundays ,Tickets: ,True
739,1223345227578844646,BD6MgC_gaXm,516,40,2016-04-07 18:35:37,Thursday,Announcing #EndlessSundays only at #WetRepublic! Launching April 24th with #NERVO .  Tickets: bit.ly/wet-nervo,False,,time_raft lilian_as cr71032 marcosalcantarac_ _evanarnold_ rynov31 pdigz gabssgarcia17_ _catjoan_ dadavegas64 ,EndlessSundays WetRepublic NERVO ,Tickets: ,True
740,1222755950054712654,BD4Gg7iAaVO,1123,41,2016-04-06 23:04:49,Wednesday,Come and play with #TheChainsmokers on Sunday  April 10th &amp; Sunday  May1st!  Tickets: bit.ly/wet-chainsmokers,False,,sunset__editions jesuxyudep kylemcnew99 luisdelpozoo geo.mix mgnicksoldies sunkissedgarrix ahmedaggag kaimoonen69 guiilhermesantos97 ,TheChainsmokers ,April May1st! Tickets: ,True
741,1222575902962067363,BD3dk5nAaej,797,24,2016-04-06 17:07:06,Wednesday,#Afrojack starts his summer residency with us on Sunday  15th &amp; Saturday  May 28th!  Tickets: bit.ly/wet-afrojack,False,,drummedude vanilla_tiegurt juanfernandotamayo tacubayocatracho saurabh_7871 westendfashionblogger slated_universe hanifas_hanifa ,Afrojack ,15th May Tickets: ,True
742,1221957867939145485,BD1RDTpAacN,1175,47,2016-04-05 20:39:10,Tuesday,Blondes or Brunettes?? #Decisions,False,,filipjankovic1 sannacygler shahab_nazari milesy46 roland1848 jensjensentv 314ratt dj_max_92_ eltonbali nellzz8 ,Decisions ,,True
743,1221845042914764232,BD03ZfJgaXI,522,37,2016-04-05 16:55:01,Tuesday,Think you have what it takes!? Starting Friday  April 22nd #ItsAllOutWAR! Sign up now to enter our #SPYONHot100 for your chance to win up to $1 000 000.  Sign up here: spyonvegas.com/hot100,True,6350.0,namgy1 mauriciodeug g__vais jaredaulin navaf1 lamartinna takodatran tiestofan4ever littlejasflower my.david212 ,ItsAllOutWAR SPYONHot100 ,April Sign ,True
744,1221336431838996085,BDzDwOLAaZ1,1003,38,2016-04-05 00:04:29,Tuesday,#SteveAoki closed out our Grand Opening Weekend yesterday with a bang! Catch him again on Saturday  April 9th.  Tickets: bit.ly/wetaoki,False,,abrown1010 marinasram steve_pizz martijnmessage alexratwatkins melanieolivia mohammed.alshareif 27.mansoor catavayo daniazarbad ,SteveAoki ,April Tickets: ,True
745,1221281270449939739,BDy3NhIAaUb,1100,204,2016-04-04 22:14:54,Monday,In case you missed it...Here's a little preview of @tiesto  kicking off our 2016 pool season! Catch his return on May 7th  May 14th and May 21st.  Tickets: bit.ly/wet-tiesto,True,8335.0,selam_yilma giblix dd_fitfreak tiestofan4ever mradambliss rpmm4 michelle.carnie andygallier tiagoadj iurapetrishche ,,tiesto kicking May Tickets: ,True
746,1221137974847186902,BDyWoSsgafW,1176,95,2016-04-04 17:30:12,Monday,Party at #WetRepublic this weekend with @DjShift Friday  #SteveAoki Saturday &amp; #TheChainsmokers Sunday!  Ticket link in bio.,False,,michelebarison saurabh_7871 reecemcspadden assha1902 heybals dnte_ jrtompsonn dru2405 kingcesardionicio nayibfajre ,WetRepublic SteveAoki TheChainsmokers ,DjShift Ticket ,True
747,1220573899746550846,BDwWX60gaQ-,1293,99,2016-04-03 22:49:29,Sunday,@steveaoki live on our snapchat!  Tune in at 'WetRepublic'.,True,9413.0,ninjasuzieq djrafah roelvanburen mathiaskorp b_witit_ paco.gome rohanvigrr hamiltonbrett23 cabello.b cachy4life ,,steveaoki Tune ,True
748,1220395486175930207,BDvtzqPAadf,1064,29,2016-04-03 16:55:00,Sunday,Today  #SteveAoki will be taking over our snapchat!  Add us at 'WetRepublic' and tune in.  Tickets: bit.ly/wetrepublictickets,False,,molly_sunshinee its_steph_aka_mrswonderful rominalaino1 rohansaharia1 memo_ortega _briiittanyyy_ pablocamacho401 cluzero5263 akshaymore9 leeann.hernan ,SteveAoki ,Add Tickets: ,True
749,1219841100303410304,BDtvwSKAaSA,1249,146,2016-04-02 22:33:32,Saturday,The legend returns! #RepublicOfTiesto @tiesto,True,8807.0,omzconstruccion andygallier burzam nick.diasselliss abow_04 ericbiss06 teeuuhh_bee mrs_cash616 tinydancer0684 ,RepublicOfTiesto ,tiesto ,True
750,1219699723418576202,BDtPm-rAaVK,1390,42,2016-04-02 17:52:39,Saturday,Follow us now on snapchat to get a behind the scenes look at #WetRepublic!  Tune in at 'WetRepublic'.,False,,mugarace gabrielblancooo sahil.gupta_ pedropaulo_sousa ahmedaggag aronbeat_official gabrielerosadini_rosa_ official_m_naidis tylersecco yeezusfxnty ,WetRepublic ,Tune ,True
751,1219660101187643259,BDtGmZmAad7,1039,32,2016-04-02 16:33:55,Saturday,The one and only #Tiësto returns today to kick off our Grand Opening Weekend with @dzekoandtorres!  Ticket link in bio.,False,,shay_samuwell dmsadi decaps20 mikedkot shan0292 sarah_martinez_cf thehairloungelv kevin2737 mr.mh702 seandrudes ,Tiësto ,dzekoandtorres! Ticket ,True
752,1218951495949591951,BDqle1igaWP,913,17,2016-04-01 17:06:03,Friday,Our #BabesInBlue are ready for Grand Opening Weekend! Join us today with sounds by @djshift .  Ticket link in bio.,False,,danielocordonello issei_313 marcinos90 nicklibonati fudge2807 cloudedjudgementofficial madtrouper hardskinmusic stunner_luis tinytunalv ,BabesInBlue ,djshift Ticket ,True
753,1218407112711971965,BDoptBJAaR9,737,122,2016-03-31 23:04:27,Thursday,April is here! What days will we be seeing you!?  Ticket link in bio.,False,,addiboii flaviusperde tobias.mik rewelmusic mr26c4u vitor_dias_cunha patrickhbk robin.ulvengard arudra_karthik djharshit_ ,,Ticket ,True
754,1218316808910644894,BDoVK7LAaae,514,44,2016-03-31 20:05:02,Thursday,Calling all LADIES! Hot 100 is back and it's the hottest season yet. Sign up to our Hot 100 challenge for your chance to win up to $1 000 000! #ItsAllOutWAR  Sign up: spyonvegas.com/hot100,False,,cribalbino yashhh_23 christian_sl8er macmiller.89 beccccaa94 jshap105 krispali smoothassilk_1 vbizzleone kofoundme ,ItsAllOutWAR ,Sign ,True
755,1218229446809592973,BDoBTo4AaSN,722,16,2016-03-31 17:11:28,Thursday,Swim your worries away today at #WetRepublic!,False,,ruslan_dzhatoev _ashkan_e thehairloungelv __vg__a matheusaraujorv _moxxy_ faheel_kay annedanh pdigz jeroennanninga ,WetRepublic ,,True
756,1217593152035202488,BDlwoVMAaW4,1015,46,2016-03-30 20:07:16,Wednesday,Come get WET every Sunday this month with: - #SteveAoki | April 3 - #TheChainsmokers | April 10 - #DVBBS | April 17 - #NERVO | April 24  Tickets: bit.ly/wetrepublictickets,False,,koshertovar_89 decaps20 beast_7260 _saidmora blk_chad gerry._.flo shaneo702 kaaaraaan_shah 13_shox ,SteveAoki TheChainsmokers DVBBS NERVO ,Tickets: ,True
757,1217502690133780204,BDlcD7-gabs,977,44,2016-03-30 17:07:32,Wednesday,Come and play with #SteveAoki all month long on April 3rd  April 9th &amp; April 16th! #AokisPlayhouse  Tickets: bit.ly/wetaoki,False,,laurenadesiree danielpinto8 chrisfrez jumpinmike jennyjam87 batuhangokturkk pai_pai18 dubzyner wildwes40 graceedaniels ,SteveAoki AokisPlayhouse ,April Tickets: ,True
758,1216867419407099387,BDjLniAgaX7,1321,102,2016-03-29 20:05:22,Tuesday,With love  from Vegas.  #TeamWet,False,,fatfree_p figlia96 aholbers mattmcd_gmt akash5185 delcoco_27 lucianoihv mohamedmans.our daniel_santa13 ,TeamWet ,from ,True
759,1216802557314311616,BDi83qegaXA,1217,77,2016-03-29 17:56:30,Tuesday,Party all summer long with #Tiesto! Go to the link below to see all of his dates now through Memorial Day Weekend.  Tickets: bit.ly/wet-tiesto,False,,melissatomastik wendymacias dianap1990 rgs4film nick.fit93 takodatran salmonsmedical joankavilla tinythood jessicahollyd ,Tiesto ,Tickets: ,True
760,1216098789182514517,BDgc2fVAaVV,1399,191,2016-03-28 18:38:14,Monday,Pool season is officially here! Join us this weekend for our Grand Opening with @DjShift Friday  #Tiësto Saturday &amp; #SteveAoki Sunday!  Tickets: bit.ly/wetrepublictickets,False,,khalilk3 djchiru fernweh_zigeuner geeneou5 mathieu_tetron bobbysmilesmusic real_clint chadrogerstv gusmo_99 ,Tiësto SteveAoki ,DjShift Tickets: ,True
761,1215509888004891791,BDeW82XgaSP,959,49,2016-03-27 23:08:11,Sunday,This time next week we'll be partying with #SteveAoki! Get your tickets now to see him Sunday  April 3rd or Saturday  April 9th.  Tickets: bit.ly/wetaoki,False,,eugeniaclar addiboii heatherlaski dharmesh771 onurdevek erick_eightythree schoie87 mr.sidler world.wide88 aggelos_gkitsalis21 ,SteveAoki ,April April Tickets: ,True
762,1215325516299609470,BDdtB41gaV-,856,21,2016-03-27 17:01:52,Sunday,Happy Easter! Hop on over to #WetRepublic today and join us for #3LAU.  Tickets: bit.ly/wetrepublictickets,False,,gladdad37 davidmullen16 vahid.n.t cquan_25 aaronbrion nguyentx31 laurencemauricio kylek440 jenniwaltonhaay brie_tardxo ,WetRepublic 3LAU ,Tickets: ,True
763,1214710609455719512,BDbhN0NgaRY,1055,46,2016-03-26 20:40:10,Saturday,We're only three weeks into pool season and things are already poppin' off! 🍾  Join us again next Saturday as #Tiesto kicks off our Grand Opening Weekend.  Tickets: bit.ly/wet-tiesto,False,,ghangui wendymacias osvaldo10r kashishnisal r_dural octane.g _a_l_e_x_l theejasonchico vic_gonzalez9 ray_pankaj ,Tiesto ,Join Tickets: ,True
764,1214600780674344916,BDbIPmMAafU,1034,37,2016-03-26 17:01:57,Saturday,Find your way to #WetRepublic today with sounds by #WEAREGTA!  Ticket link in bio.,False,,up2up2u jonny_dolo_ fahiiiiim cristiananguloa triantafillosarp cordial1984 ajespinoza8 artyom_shynkevich therio9778 bonfimax ,WetRepublic WEAREGTA ,Ticket ,True
765,1214058473499764173,BDZM7_RgaXN,1171,47,2016-03-25 23:04:29,Friday,Jump into the dance floor with #MartinGarrix on Saturday  April 23rd!  Tickets &amp; additional dates: bit.ly/wet-garrix,False,,doubledowndirty missk3llybeans candace_cherie89 msomtravel jshap105 lorenacamposamaya chrisfrez mathiaskorp _super_mario_64 ,MartinGarrix ,April Tickets ,True
766,1213968905874286229,BDY4km7AaaV,525,58,2016-03-25 20:06:32,Friday,Experience the madness of @SteveAoki​ Grand Opening Weekend on Sunday  April 3rd! #AokisPlayhouse  Tickets: bit.ly/wetaoki,True,4980.0,pauline_nguyen333 oscarsalgadoj bennessy_shots josewing2 anjilajarvis jacobmurawski dmsadi kashishnisal akshaymore9 terskikh_dima ,AokisPlayhouse ,SteveAoki​ April Tickets: ,True
767,1213876028523521459,BDYjdEJgaWz,861,31,2016-03-25 17:02:00,Friday,Stop by today for a shot (or five) with sounds by @djshift!  Tickets: bit.ly/wetrepublictickets,False,,mikepoly funky1003 oscarcitohh.tk eli_perea androsmontalvo rebeca_017 maarielu misterbostan kevin_good_ anthonyromeoluxre ,,djshift! Tickets: ,True
768,1213323055418418255,BDWluP0AaRP,1332,139,2016-03-24 22:43:21,Thursday,Party with us and a few thousand of our closest friends all weekend long! #TeamWet  Ticket link in bio.,False,,nicolabuntonx eduardofergarcia tnaveenkumar pascuu7 eesturrari peterconwell eajhnsn djchoko83 luisdelpozoo ,TeamWet ,Ticket ,True
769,1213241420060665245,BDWTKS9gaWd,786,117,2016-03-24 20:01:09,Thursday,Less than two weeks until @tiesto kicks off our Grand Opening Weekend on Saturday  April 2nd! Are you ready!? ‪#RepublicOfTiesto Tickets &amp; additional dates: bit.ly/wet-tiesto,True,6088.0,__dashie mrbongolicious chadrogerstv drraulvergara jshap105 callmeahbeh lankylad1984 geeneou5 maximilianlens flaviusperde ,,tiesto April ,True
770,1213197044844439473,BDWJEjUgaex,572,85,2016-03-24 18:32:59,Thursday,Mark your calendars! July &amp; August lineup is finally here featuring #Tiesto  #CalvinHarris  #Hardwell &amp; more. What days will we be seeing you!? Tickets: bit.ly/wetrepublictickets,False,,_mr__simon danx_pham joankavilla melissatomastik danmikolash jn_mook _rushabhgandhi ericg_lv_86 maj_havoc ,Tiesto CalvinHarris Hardwell ,,True
771,1212519784923637702,BDTvFH3gafG,835,29,2016-03-23 20:07:23,Wednesday,Get #JACKED with #Afrojack Memorial Day Weekend on Sunday  May 29th!  Tickets: bit.ly/wet-afrojack,False,,e4edward gabrielramosmelillo sayurin0417 mi_coleee jaymiks_xo irisflowers11 r_dural zacettinger101 elbesborba kashishnisal ,JACKED Afrojack ,May Tickets: ,True
772,1212433384769430609,BDTbb1dAaRR,542,18,2016-03-23 17:15:44,Wednesday,Splash into #WetRepublic this Sunday with #3LAU!  Tickets: bit.ly/wetrepublictickets,False,,be_rn_hard jeroennanninga armax1980 aldaiiraviila ronaldbk frankiejaymtz jumpinmike stasia818 joshua7.5 ,WetRepublic 3LAU ,Tickets: ,True
773,1211893189334639722,BDRgm9QAaRq,1061,29,2016-03-22 23:22:27,Tuesday,We ❤ #TheChainsmokers! Come and show them love for their return on Sunday  April 10th. #TeamWet  Tickets: bit.ly/wet-chainsmokers,False,,capitanchee marcuscv_ hamiltonbrett23 princesschiappe kevmorris92 sergiofhn leanneforsythx raykolovos deineelternliebenmich zachkoerber ,TheChainsmokers TeamWet ,April Tickets: ,True
774,1211702430736164656,BDQ1PDdgacw,432,37,2016-03-22 17:03:27,Tuesday,Hot 100 is back and #ItsAllOutWAR! Join us and @SPYONvegas all summer long and enter for your chance to win up to $1 000 000. #SPYONHot100  Sign up: spyonvegas.com/hot100,True,4666.0,johngardner45 adrianna_kurver elizabethdiaz13 314ratt fudge2807 alkashani surfingroy compa.chuy_ hessamlavasani timhelmer_ ,ItsAllOutWAR SPYONHot100 ,SPYONvegas Sign ,True
775,1211158301807584333,BDO5g76AaRN,1168,141,2016-03-21 23:02:22,Monday,Already missing the weekend!? Catch us this week with @djshift Fri  @wearegta Sat &amp; @3lau Sun.  Tickets: bit.ly/wetrepublictickets,False,,yuta_ixivxc harmony_system car0linee_xx emmakeeganx pascuu7 ste.fa.no anilaydinatay fernandootubo ryanedwards5_ clai1234 ,,djshift @wearegta 3lau Tickets: ,True
776,1211045868917073333,BDOf80ngaW1,808,25,2016-03-21 19:18:59,Monday,On that Champagne Campaign! #TeamWet,False,,brylle_2 mmjayy14 hisashi.v josewing2 sjacovino rgr_rgr_official nlopez_22 catavayo nessmarie__ danjacuzzi ,TeamWet ,,True
777,1210253862913549776,BDLr3njAaXQ,1239,66,2016-03-20 17:05:24,Sunday,Soak up some sun at #WetRepublic today with sounds by @fergiedj!  Tickets: bit.ly/wetrepublictickets,False,,kushchhabria nima_b87 meghanfureyhair boonpeng___ adriansial ajespinoza8 victorvoss_ alicia.fit.lv joankavilla mohammadreza_fm1995 ,WetRepublic ,fergiedj! Tickets: ,True
778,1209682237101024432,BDJp5XhgaSw,607,9,2016-03-19 22:09:41,Saturday,Coming through! Our #BabesInBlue are serving it up today.,False,,eesturrari ronaldbk joshy_b_ brandon_b13 vic_gonzalez9 cashews12 orlandonava16 seancampsie94 mindy.c213 reut__peretz ,BabesInBlue ,,True
779,1209509390135174481,BDJCmHPgaVR,768,33,2016-03-19 16:26:16,Saturday,We see clear skies and champagne showers ahead with @irie today!  Tickets: bit.ly/wetrepublictickets,False,,abdullahsaeed912 living310 t0m0yah its_steph_aka_mrswonderful zachkoerber mariorivera_12 sonda_hernandez rampage_joe chelly_campbell steve_pizz ,,irie Tickets: ,True
780,1208802438434366586,BDGh2nKgaR6,883,35,2016-03-18 17:01:41,Friday,Drink up! Our #BabesInBlue will be serving you all day long today with sounds by @djshift .  Tickets: bit.ly/wetrepublictickets,False,,beinghuman_7 gvjaros westendfashionblogger its_steph_aka_mrswonderful kennyhilleverglades nicola_barbuto vic_gonzalez9 edgar0307 fardad_babaie miwmil ,BabesInBlue ,djshift Tickets: ,True
781,1208200257167533376,BDEY7uKAaVA,996,37,2016-03-17 21:05:15,Thursday,#Tiesto kicks off #RepublicOfTiesto Grand Opening Weekend on Saturday  April 2nd with @dzekoandtorres!  For additional dates visit: bit.ly/wet-tiesto,False,,kari_onelove _tobi.94 m.o.s.e.s.e jordischroen seanxfernandez schwarzrealtor rgs4film ccwilt460 johnjoseph6947 jonolv ,Tiesto RepublicOfTiesto ,April dzekoandtorres! For ,True
782,1208089319026304854,BDD_tW9gadW,1061,39,2016-03-17 17:24:51,Thursday,Calling all weekend warriors! Grab your girls and join us this weekend for @irie Saturday &amp; @fergiedj Sunday. #TeamWet   Tickets: bit.ly/wetrepublictickets,False,,gal9876 _ashkan_e richryan66 _maw_reee_chu_ _kristinaalessia rgs4film mancabbage melissatomastik shan0292 fernandakohara ,TeamWet ,irie fergiedj Tickets: ,True
783,1207534421599692492,BDCBiidgabM,1216,49,2016-03-16 23:02:22,Wednesday,We're ready for #3LAU to kick off his summer residency at #WetRepublic on Sunday  March 27th!  #3LAUHAUS  Tickets: bit.ly/3lau327,False,,walter.white0 briantvegas mantreviers cat3curran luxray29 kkmetodieva vvnxo _thoble_ kabilen007 ,3LAU WetRepublic 3LAUHAUS ,March Tickets: ,True
784,1207405824566208313,BDBkTNJAac5,975,65,2016-03-16 18:46:52,Wednesday,Who wants to get WET!? #SteveAoki brings back #AokisPlayhouse Grand Opening Weekend on Sunday April 3rd!  For additional dates visit: bit.ly/wetaoki,False,,ravenouspiglet elizabethdiaz13 edgar0307 natecombs13 jazzyj241 tt335i travisharwood1 mat_lyall alicia.fit.lv mariano.rave ,SteveAoki AokisPlayhouse ,For ,True
785,1207384895937160275,BDBfip1gaRT,1555,246,2016-03-16 18:05:17,Wednesday,Squad Goals #TeamWet,False,,maeganreed_ imforeverchanging mightymosesnz johnny_goldwatch fabiokohara fahadbaqer davekich pacmansound dcasse__ silva0723 ,TeamWet ,,True
786,1206720174401627477,BC_IZrqgaVV,790,40,2016-03-15 20:04:36,Tuesday,Our #WetRepublic flags are waving for #WEAREGTA​'s debut on Saturday  March 26th.  Tickets: bit.ly/wet-wearegta,False,,mmjayy14 pkealey91 animal933 hanaballut toto.ig foundbyalbert nisanihaya thejamesbelton joankavilla amayaeduardo ,WetRepublic WEAREGTA ,March Tickets: ,True
787,1206095994673014713,BC86eq_gae5,951,57,2016-03-14 23:24:28,Monday,Save the date... #TheChainsmokers kick off their summer residency with us on Sunday  April 10th!  Tickets: bit.ly/wet-tcs,False,,abdullalrujbani dermalte98 adam_scott24 arminpiran ahmedkey89 djchiru brylle_2 jouoyaga anastasiy_semaeva parikshit0708 ,TheChainsmokers ,April Tickets: ,True
788,1205951556407633474,BC8Zo0YAaZC,1299,108,2016-03-14 18:37:29,Monday,Did you miss Opening Weekend!? No worries  come visit our #BabesInBlue all pool season!  Tickets: bit.ly/wetrepublictickets,False,,02.ali.j.b ahmedyasin7 s_shawz bchw55 mantreviers laurraaa_ gixruk khalilk3 antonyarun111 hisashi.v ,BabesInBlue ,come Tickets: ,True
789,1204462430260929906,BC3HDLlAaVy,1153,76,2016-03-12 17:18:52,Saturday,There's never a dry moment at #WetRepublic! Soak up some sun today with sounds by @fergiedj .  Tickets: bit.ly/wetrepublictickets,False,,antoniopeniche bader_alkhaleifah evanrc frankiejaymtz joeytaranto pdigz cluzero5263 angesaur ,WetRepublic ,fergiedj Tickets: ,True
790,1203881112275887517,BC1C35BAaWd,491,37,2016-03-11 22:03:53,Friday,#NERVOnation! We are happy to welcome @NERVO​ to our #WetRepublic 2016 pool season! See them on Sunday  April 24th.  #RoadToWet  Tickets: bit.ly/nervo424,True,4512.0,dannyreyess77 mermaidtiff boonpeng___ kaaaraaan_shah gusmo_99 loic_suisse ggoblinz akshaymore9 arudra_karthik ,NERVOnation WetRepublic RoadToWet ,NERVO​ April Tickets: ,True
791,1203829043078735779,BC03CLzAaej,978,160,2016-03-11 20:20:26,Friday,#WetRepublic is finally open! Come visit the #BabesInBlue today with sounds by @djshift . #TeamWet,False,,luk3_98 joeyholcroft ashalese kari_onelove manu.procky b_manbruh juicysweetpeaches meepos mantreviers ,WetRepublic BabesInBlue TeamWet ,djshift ,True
792,1203100406331319829,BCyRXH8gaYV,813,259,2016-03-10 20:12:46,Thursday,Starting tomorrow you can party with us all season long! Get your tickets to events with @tiesto  @steveaoki  @thechainsmokers &amp; more by tapping the link in our bio. #RoadToWet,True,7751.0,p_nvlv biglilvic the_madridista_11 marino_giorgetti mind_drift93 patton1210 sinatrawithlove misterbostan real_clint beccaarrowsx ,RoadToWet ,tiesto @steveaoki @thechainsmokers ,True
793,1203038425700214546,BCyDRL_AacS,603,80,2016-03-10 18:09:37,Thursday,#WetRepublic finally opens for business TOMORROW! #RoadtoWet  Ticket link in our bio.,False,,laurenyoung_ schmerse_chrischi ignaciolisboa corysaedio clockworktoy818 b_manbruh __vg__a myers23 mohammed.alshareif miros_edith ,WetRepublic RoadtoWet ,Ticket ,True
794,1202431026132002273,BCv5KXDgaXh,482,50,2016-03-09 22:02:49,Wednesday,Citizens of Dada. Are you ready to get UGLY!? We're excited to welcome back @DadaLife to our ‪#WetRepublic 2016 artist roster! ‪#RoadToWet  Tickets: bit.ly/wetrepublictickets,True,3968.0,eli_perea string_swan hussain_shah78 arudra_karthik takodatran luckyvegas777 kate110686 mickaacosta9 vincecharming_20 antonyarun111 ,,DadaLife Tickets: ,True
795,1202311016424253347,BCvd3_Tgaej,503,55,2016-03-09 18:04:23,Wednesday,Less than 48 hours until #PoolSeason tips off at #WetRepublic! We open Friday  March 11th! #RoadtoWet  Ticket link in our bio.,False,,gusmo_99 chrisredmond100 ryno1611 stephaniiee4 coco_chanel_love mario___cortez jwherrera yisselkrew6 lisaburgessjones forrestmsmith ,PoolSeason WetRepublic RoadtoWet ,March Ticket ,True
796,1201584924856001980,BCs4x91gaW8,519,81,2016-03-08 18:01:46,Tuesday,Three...more...days! #WetRepublic opens for the first time in 2016 on Friday  March 11! #RoadtoWet  Ticket link in our bio.,False,,tiestofan4ever b_cano00 tokyo_zomb13 314ratt jennifere_lopez johnlv4 octane.g jhlly nicolaaa_k chango6996 ,WetRepublic RoadtoWet ,March Ticket ,True
797,1200980540514215259,BCqvXBDgaVb,569,105,2016-03-07 22:00:58,Monday,We are happy to welcome @ingrosso to our 2016 artist lineup at #WetRepublic! This season begins Friday  March 11th! ‪#RoadToWet  Tickets: bit.ly/wetrepublictickets,True,4463.0,zacettinger101 chabelito84 livnthadream kabawi91 johnjoseph6947 raphapalmi chefanthealy melohyype reps711 pauline_nguyen333 ,WetRepublic ,ingrosso March Tickets: ,True
798,1200864423942662006,BCqU9TEgad2,544,59,2016-03-07 18:10:16,Monday,Only a handful of days remain before our gates finally open for #PoolSeason! Opening March 11! #RoadtoWet  Ticket link in our bio.,False,,sethescobar ms.m.padilla __vg__a vod4a100 _kupeeer nima_b87 emiilioruiz tiestofan4ever itsmyfriday321 rynov31 ,PoolSeason RoadtoWet ,Ticket ,True
799,1200195836869453096,BCn88E1gaUo,564,46,2016-03-06 20:01:54,Sunday,#PoolSeason is almost here! Are you ready? We open in five days! #RoadtoWet  Ticket link in our bio.,False,,funky1003 _francescaa01_ chrisfrez 314ratt time_raft danx_pham juanpablogorostiaga staceynicolee pdigz drraulvergara ,PoolSeason RoadtoWet ,Ticket ,True
800,1199411803164091969,BClKq4jAaZB,522,40,2016-03-05 18:04:10,Saturday,The countdown continues...Opening Weekend is coming fast! #LetsGetWet Friday  March 11! #RoadtoWet  Ticket link in our bio.,False,,kostondavid tiatiatizzy josemigueldelacruz07 kenmanvanderpool rob_pezz iam.jovany michelebarison ali_tin_tin estefanial muhammadzlkfl ,LetsGetWet RoadtoWet ,March Ticket ,True
801,1198810317111534635,BCjB6HAgaQr,475,47,2016-03-04 22:09:07,Friday,We're excited to have @irie returning to ‪#‎WetRepublic this season!  Ticket link in our bio.,True,5277.0,tinydancer0684 justme_conor k_yudyy0910 walter.white0 bouedi alantoloza 9omar_ its_thee_dlv ellysonpatrick syedalizainrizvi ,,irie Ticket ,True
802,1198655707264689660,BCiewPXgaX8,482,52,2016-03-04 17:01:56,Friday,One more week 'til #PoolSeason kicks off! Join us next Friday as we open #WetRepublic! #RoadtoWet  Ticket link in our bio.,False,,314ratt yisselkrew6 li0nelt85 13_shox ayyyymels _stephj_5 lashspastudiovegas danielpinto8 beccakopacek chrstianv ,PoolSeason WetRepublic RoadtoWet ,Ticket ,True
803,1198139249443055034,BCgpUyigaW6,692,92,2016-03-03 23:55:50,Thursday,Are you ready for #krewlife to take over #WetRepublic this season?! We're happy to introduce @Krewella as one of the newest additions to our 2016 artist roster!  Ticket link in our bio.,True,4933.0,cowen74 buvyvuninuvtxt dimashmidt pauline_nguyen333 djhidex mojtabaa.nobakht la___pi erturkoktay maximilianlens piofff ,krewlife WetRepublic ,Krewella Ticket ,True
804,1197965319616964411,BCgBxxxAac7,582,101,2016-03-03 18:10:16,Thursday,We're just eight days away from opening day at #WetRepublic! Kick off #PoolSeason with us on Friday  March 11! #RoadtoWet  Ticket link in our bio.,False,,b_cano00 la.m.k spaniaaa ddellaposta compa.chuy_ nicolaides_13 onehungrygypsy betolodi josephmccracken35 vitor_dias_cunha ,WetRepublic PoolSeason RoadtoWet ,March Ticket ,True
805,1197240297218745603,BCdc7UCgaUD,560,84,2016-03-02 18:09:46,Wednesday,One day closer to sunny skies and champagne showers at #WetRepublic...#PoolSeason kicks off Friday  March 11! #RoadtoWet  Ticket link in our bio.,False,,anthonyalan23 branjack bigguy1965 anjilajarvis crisale07 alixraff cwwinser mike79550 tiestofan4ever benmstanley34 ,WetRepublic RoadtoWet ,March Ticket ,True
806,1196698221183870080,BCbhrEZAaSA,1074,276,2016-03-02 00:12:46,Wednesday,Please join us in welcoming back @AboveandBeyond as one of our featured residents in 2016. #RoadtoWet  Ticket link in our bio.,True,10907.0,angie_feliciano25 314ratt steveb0y l2132310a anupgala2 mtv_festivals johnson.danica jrtrujillo21 its_a_caro_thing ,RoadtoWet ,AboveandBeyond Ticket ,True
807,1196514244925957315,BCa313JgaTD,623,135,2016-03-01 18:07:14,Tuesday,The countdown to #PoolSeason begins NOW! #WetRepublic opens on Friday  March 11! Will you be there? #RoadtoWet  Ticket link in our bio.,False,,jacob.hudak gg_ghound_ kemasmuhammad stevenbroens7 hatch__23 casadelsoulman littlefernandes namgy1 mr.k__1987 tiestofan4ever ,PoolSeason WetRepublic RoadtoWet ,March Ticket ,True
