ID, SHORTCODE, LIKES, NUM_COMMENTS, DATE, CAPTION, IS_VIDEO, VIDEO_VIEW_COUNT, USERS_LIKED, TAGS, MENTIONS, HAS_COMMENTS
1477931102978119597, BSCqoH7gxet, 480, 13, 2017-03-24 17:52:18, The only decision you need to make tonight is bottle or glass? #oxfordnights 📸 by @allicampbell2, False, N/A, kingjuliana_2324 evolution_toronto pilarte55 aetoursbahamas subliminal_official e.t._alexander_clark nayarasescola ashleycramermcclintock inavx_app rawcoash , oxfordnights , allicampbell2 , true
1476551732648614646, BR9w_pNAhr2, 249, 3, 2017-03-22 20:11:44, The weekend can't come soon enough! #oxfordnights, False, N/A, nickkbarb _mandalzk martinawyss.co.uk bbqbossusa districtaip anthonyjames702 edite.felgueiras _firendice jeremyallanbrown muratnldi , oxfordnights , , true
1475158477126092077, BR40NG4gcUt, 341, 10, 2017-03-20 22:03:35, GET RAD  or don't... #oxfordnights, False, N/A, cinebokeh lvassell resortpass derekfromvegas shapeupcdm renee_kristin401 djjstylez airotciv_yksnimak barracudamoonjewelry , oxfordnights , or , true
1474967070230851521, BR4IrxUgi_B, 206, 3, 2017-03-20 15:43:18, ♫ Come on  take a chance Get up and start the dance Let the D.J. shake you Let the music take you ♪  Join us tonight &amp; get on the FREE Guestlist: http://www.theoxfordsd.com/uv-guest-list/ #oxfordnights, False, N/A, dickey555 psyonix ramatperalta envimarketing tipsea_gypsyy micahscott1 jasonodogg gingielove tohimfromher , oxfordnights , take Join , true
1473481748577966029, BRy29fvAtfN, 177, 0, 2017-03-18 14:32:14, Pour yourself a drink  put on some lipstick &amp; join us tonight! #oxfordnights, False, N/A, jcortez_1 louisloother minnie_olo sneak_a_peak_at_keeks jonathanjttownsend iamaidinz ventikoko theorijynelle raquelraz elen.dali , oxfordnights , put , false
1472053081930767608, BRtyHqPAJz4, 260, 1, 2017-03-16 15:13:43, 🎼We could be heroes just for a day. - #DavidBowie  GET R•A•D this Monday &amp; RELIVE ANOTHER DECADE. #oxfordnights, False, N/A, tylermugford natalie.champagne salinabastos minnie_olo antonellacooper ericusburropolis bobbydigital04 thecutbystevie kurt_hasten elcoyoterojo , DavidBowie oxfordnights , GET , true
1469779591718712636, BRltMBegzU8, 162, 8, 2017-03-13 11:56:42, RELIVE • ANOTHER • DECADE  Come party with us Monday  March 20th. #oxfordnights → Guestlist Link in Bio., True, 568, thejennwheezy doncele86 trymesandiego jonathanjttownsend jasononsax talitataiti thedijital djkyleflesch weatherman.la cinemazay , oxfordnights , Come March , true
1466190548619678288, BRY9IkngtJQ, 157, 7, 2017-03-08 12:05:55, Our first Industry night was just training! Get ready for our next Industry night Monday  March 20th &amp; prepare to RELIVE ANOTHER DECADE 🍾 RAD #oxfordnights, True, 1261, rob_scandal m0ns djluckylou cali_o_burgers_ ricosaysrelax barracudamoonjewelry lexie___f jonathanjttownsend emilygaul miisterbear , oxfordnights , March , true
1464841466290511141, BRUKY1ygh0l, 203, 2, 2017-03-06 15:25:32, Blow a kiss &amp; say good bye to monotony. Party with us all weekend long: 3.9 - @Craig_Smoove 3.10 - @djdynamiq 3.11 - @djspryte #oxfordnights, False, N/A, creative_souls_west_coast kaatnippp mikequadquad 3rik_navarro beckycharms elinringblom tenacioustianna gabriellelenae kaylynsenna , oxfordnights , Craig_Smoove djdynamiq djspryte , true
1456045643020841445, BQ06cxBAzHl, 235, 9, 2017-02-22 12:09:48, We're here to make memories (or forget them) #oxfordnights, True, 1906, victoriakphotography oldjamesrunning c.u.07 loukemusic matthewmims therealmurderfitness ashleyrowen taneshataylor adamhahn , oxfordnights , , true
1452826715540845643, BQpejNMAnRL, 264, 7, 2017-02-18 01:34:22, There ain't a party like an LP drop party! @kiiara is here &amp; making this place home tonight! #oxfordnights, False, N/A, janelle_lynnae mishaskova justinnyce jamon_viejo619 ventikoko regentspizzeria rico1588_toscano tatianna_mar1e m0ns delaneylewers , oxfordnights , kiiara , true
1452633612074838368, BQoypLkg2lg, 228, 9, 2017-02-17 19:10:42, We have someone special waiting for you on the inside inside! But first  some rebellion. #oxfordnights, False, N/A, traceygrooms23 vaness.ortega rnelopez jasonbwill 3rik_navarro partynakedsd jinny_jinn_jin clairemorales_ alikitten , oxfordnights , some , true
1451852777440585308, BQmBGipgqZc, 377, 17, 2017-02-16 17:19:19, We're ready to party this weekend.. are you? Tonight we welcome @djkyleflesch and @djdynamiq to #Oxfordnights., False, N/A, m0ns mamaa_miaa1 experiencecollectors moonsa92 edamamiexperience tori__layne amandamariepedroza reedisdeer mttmndz aley__cat , Oxfordnights , djkyleflesch djdynamiq , true
1449739625261590967, BQegoIUhmm3, 195, 2, 2017-02-13 19:20:52, I don't know what they told you  but everything is better in excess. The party continues this Thursday. #oxfordnights 2.16 - Kyle Flesh &amp; @djdynamiq 2.17 - Craig Smoove 2.18 - @djshift, False, N/A, hannie_k amandanail naj.naj2015 miss_ariadna richcz3 connjon cassandrathegreat melipeters sugar_mamma62 jbladow , oxfordnights , but djdynamiq djshift , true
1449727822448251898, BQed8YGB1P6, 228, 35, 2017-02-13 18:57:25, If you don't know  now you know... #oxfordnights, True, 2337, elizabeth_louise_interiors cait_teixeira alexfarrarii 4mo44 ali_tokyo____ lindabraido joey_m_p airotciv_yksnimak acostathekid neniche , oxfordnights , now , true
1447458619418675821, BQWZ_IFhwpt, 262, 8, 2017-02-10 15:48:55, This is just the beginning... #oxfordnights, False, N/A, johnpettei bbbbcope 5andiego.eats cait_teixeira dj_commondream fwordsgear jenmen619 louisloother steveflathers arielle95eve , oxfordnights , , true
1445994633888031531, BQRNHVUBGMr, 268, 11, 2017-02-08 15:20:14, Shine bright while you party at San Diego's newest boutique nightclub inside the #PendrySanDiego. #oxfordnights, False, N/A, _marbsss_ sincerelykn cassandrathegreat louisloother cait_teixeira taffymmc kid_phoenix marissalynn23 sugar_mamma62 dolceitalianice , PendrySanDiego oxfordnights , , true
1445829361382371686, BQQniTTBrFm, 152, 5, 2017-02-08 09:51:52, Be Sophisticated  or don't. #oxfordnights  Our videobooth is here &amp; waiting for you! 📷, True, 3601, schmalltalk rachelsandiego bryanna_g__ buhoomusic jonathanjttownsend raulmeza83 americanproducedistributors bobbydigital04 bbm_lifestyle , oxfordnights , or Our , true
1444547485225144049, BQMEEjGB07x, 231, 4, 2017-02-06 15:25:01, Party Animals. #oxfordnights, False, N/A, heywhatcityisthis pendryhotels parqsd robintuck1 stayinyurlane kusagaathletic kaylalynnlv m0ns top_sandiego_restaurants lialuv , oxfordnights , , true
1443096156686074763, BQG6E8EAUOL, 205, 6, 2017-02-04 15:21:29, From classy to naughty  the devil asked me to party. Get ready for #oxfordnights., False, N/A, portlandvariety fullmoonsushisd myomedia aplaneticketandreservations djfishfonics foodiesofsd barracudamoonjewelry minalounge sandiego_fitness colonelcopin , oxfordnights , the , true
1441876467746420223, BQCkwIOBTX_, 178, 7, 2017-02-02 22:58:11, Perfection takes time. This is what we've been waiting for. Be Sophisticated  or don't. #oxfordnights, False, N/A, vinitapv cameronkellystudio pinkcloud coco_sandiego jenmen619 thejennwheezy jtcota25 ricardo0902 maribel_diiva lightningdrummer , oxfordnights , or , true
